Gesture,Landmarks
None,"[0.38233956694602966, 0.9148128628730774, 0.2934878468513489, 0.816320538520813, 0.22386100888252258, 0.7065721750259399, 0.1755433976650238, 0.6065415143966675, 0.12363028526306152, 0.5456807613372803, 0.27368098497390747, 0.5309172868728638, 0.37219980359077454, 0.43401557207107544, 0.4113631844520569, 0.4770202338695526, 0.4131440222263336, 0.531714916229248, 0.3424423933029175, 0.534492015838623, 0.4489946663379669, 0.4408394694328308, 0.4907713532447815, 0.4808015823364258, 0.49859166145324707, 0.5323887467384338, 0.41645336151123047, 0.5610700845718384, 0.5090436339378357, 0.45757144689559937, 0.5528922080993652, 0.49334999918937683, 0.5661661624908447, 0.5414396524429321, 0.4911603331565857, 0.6080276370048523, 0.5602491497993469, 0.5340710282325745, 0.5951846837997437, 0.5620959997177124, 0.6099178791046143, 0.5950635671615601]"
None,"[0.3852364718914032, 0.9130628705024719, 0.2982412874698639, 0.8169090151786804, 0.22707171738147736, 0.7059430480003357, 0.17814920842647552, 0.6057745218276978, 0.12457339465618134, 0.5483753681182861, 0.2781464755535126, 0.5334275960922241, 0.37345629930496216, 0.44113513827323914, 0.40734702348709106, 0.4858391284942627, 0.40346255898475647, 0.5419573783874512, 0.34866002202033997, 0.5379199981689453, 0.446631520986557, 0.4517657458782196, 0.47648167610168457, 0.5013740658760071, 0.47115078568458557, 0.5584709644317627, 0.42328113317489624, 0.5646834969520569, 0.5074282288551331, 0.4690083861351013, 0.5361286401748657, 0.5146633386611938, 0.5347132682800293, 0.5682057738304138, 0.49796319007873535, 0.6109647750854492, 0.5605364441871643, 0.5363020896911621, 0.5821527242660522, 0.5722236633300781, 0.584250271320343, 0.6101934909820557]"
None,"[0.38560187816619873, 0.9169091582298279, 0.29804128408432007, 0.8190804719924927, 0.22602806985378265, 0.7060602903366089, 0.17879840731620789, 0.6062310934066772, 0.12642158567905426, 0.5494239926338196, 0.2794225811958313, 0.5346416234970093, 0.3717949688434601, 0.442486047744751, 0.40244704484939575, 0.48895692825317383, 0.3960776627063751, 0.5444340705871582, 0.3492666482925415, 0.5406710505485535, 0.4446953237056732, 0.4574868977069855, 0.4673745632171631, 0.5132238864898682, 0.4539458155632019, 0.571465015411377, 0.42232751846313477, 0.567916989326477, 0.5020244121551514, 0.4829087257385254, 0.5189692378044128, 0.5387600660324097, 0.5062513947486877, 0.596023440361023, 0.4955429136753082, 0.6131751537322998, 0.5509454607963562, 0.5427506566047668, 0.5608259439468384, 0.5900964736938477, 0.5519840121269226, 0.6359823346138]"
None,"[0.3749695122241974, 0.9113729000091553, 0.2888332009315491, 0.8142966032028198, 0.21996986865997314, 0.7045460939407349, 0.17357748746871948, 0.6083263158798218, 0.12210585176944733, 0.5519137978553772, 0.2722799777984619, 0.5410910844802856, 0.3611335754394531, 0.44825881719589233, 0.3935924768447876, 0.49099063873291016, 0.3902421295642853, 0.5465142726898193, 0.34296998381614685, 0.544012725353241, 0.4364173412322998, 0.46663761138916016, 0.457836389541626, 0.5231530070304871, 0.4423636794090271, 0.582332193851471, 0.4175392985343933, 0.567607045173645, 0.49528637528419495, 0.4905638098716736, 0.5097817778587341, 0.5489615797996521, 0.4946267604827881, 0.6072841882705688, 0.49250346422195435, 0.6092739701271057, 0.5463693737983704, 0.548771321773529, 0.5530791878700256, 0.5992971062660217, 0.5412495732307434, 0.6471214890480042]"
None,"[0.37164202332496643, 0.91440749168396, 0.2843000888824463, 0.8183782696723938, 0.21548429131507874, 0.7078588008880615, 0.17076559364795685, 0.6116907000541687, 0.12011899054050446, 0.5550326704978943, 0.26706987619400024, 0.5416687726974487, 0.35763320326805115, 0.44904825091362, 0.38807186484336853, 0.49395889043807983, 0.38282862305641174, 0.5511282682418823, 0.33604156970977783, 0.5456838607788086, 0.4311326742172241, 0.4659261703491211, 0.45305150747299194, 0.5218929052352905, 0.43866363167762756, 0.5814540982246399, 0.409186452627182, 0.5695295929908752, 0.48986440896987915, 0.48888885974884033, 0.507831335067749, 0.5448629856109619, 0.4959419369697571, 0.601392388343811, 0.4835331439971924, 0.611370325088501, 0.543654203414917, 0.5467249155044556, 0.5553194284439087, 0.593262255191803, 0.5480147004127502, 0.6377557516098022]"
None,"[0.36444979906082153, 0.9188162088394165, 0.27687883377075195, 0.8213141560554504, 0.21010538935661316, 0.7091373205184937, 0.16611160337924957, 0.6113267540931702, 0.11533822119235992, 0.5550350546836853, 0.2644851505756378, 0.5414676666259766, 0.35433629155158997, 0.44967788457870483, 0.38204342126846313, 0.49825912714004517, 0.37360653281211853, 0.5575185418128967, 0.3339071273803711, 0.5470006465911865, 0.42610451579093933, 0.469953328371048, 0.4430966377258301, 0.5284191370010376, 0.42381158471107483, 0.589136004447937, 0.40678709745407104, 0.5731707215309143, 0.4839836061000824, 0.49731189012527466, 0.49445104598999023, 0.5577278733253479, 0.47607406973838806, 0.6159514784812927, 0.4805808663368225, 0.6178401112556458, 0.536636233329773, 0.554074764251709, 0.5381224751472473, 0.6091809868812561, 0.5207954049110413, 0.659692645072937]"
None,"[0.2586263418197632, 1.0098299980163574, 0.1952909529209137, 0.8958994150161743, 0.15660572052001953, 0.7613906264305115, 0.13250112533569336, 0.6594642400741577, 0.0910329818725586, 0.5995578765869141, 0.18450704216957092, 0.6130318641662598, 0.3018169403076172, 0.5103020668029785, 0.3210100531578064, 0.5628026127815247, 0.2979999780654907, 0.6243605613708496, 0.23674240708351135, 0.6325218081474304, 0.37085574865341187, 0.5383738279342651, 0.38519325852394104, 0.5968456268310547, 0.3532187044620514, 0.6525631546974182, 0.295812726020813, 0.6733105182647705, 0.4221411943435669, 0.5715958476066589, 0.43584978580474854, 0.6266108751296997, 0.4072567820549011, 0.6747308969497681, 0.3593730330467224, 0.7331216931343079, 0.4644349217414856, 0.6352733969688416, 0.47633329033851624, 0.6741393804550171, 0.45312872529029846, 0.7100924849510193]"
None,"[0.3765895366668701, 0.7024537324905396, 0.2774544954299927, 0.6186715960502625, 0.20417654514312744, 0.5153014063835144, 0.1595115065574646, 0.4136506915092468, 0.10469186305999756, 0.35755258798599243, 0.2842094302177429, 0.3133295774459839, 0.3704907298088074, 0.2898670434951782, 0.387383371591568, 0.3616237938404083, 0.3693948984146118, 0.4212448000907898, 0.3670266270637512, 0.30244043469429016, 0.44815564155578613, 0.2954183518886566, 0.45405417680740356, 0.36955589056015015, 0.43142780661582947, 0.4265958368778229, 0.44801831245422363, 0.32612359523773193, 0.5191373825073242, 0.31634199619293213, 0.5174051523208618, 0.3873792588710785, 0.4903270900249481, 0.4396369755268097, 0.5242902636528015, 0.37616661190986633, 0.5869501233100891, 0.3660305142402649, 0.5787561535835266, 0.4316984713077545, 0.5515494346618652, 0.4777085781097412]"
None,"[0.3826305866241455, 0.7026530504226685, 0.28356078267097473, 0.6070055365562439, 0.21682067215442657, 0.5055239200592041, 0.1697021871805191, 0.4023378789424896, 0.11166796088218689, 0.3438671827316284, 0.29251521825790405, 0.3023923933506012, 0.38394978642463684, 0.2706978917121887, 0.4002695083618164, 0.34385278820991516, 0.3785083293914795, 0.409177303314209, 0.3708959221839905, 0.2904626131057739, 0.4569984972476959, 0.28307032585144043, 0.460892915725708, 0.36169758439064026, 0.4347778558731079, 0.42356520891189575, 0.45169520378112793, 0.3118829131126404, 0.5275627374649048, 0.3034401535987854, 0.5249035954475403, 0.3819670081138611, 0.4965142011642456, 0.44078367948532104, 0.5310196876525879, 0.35915687680244446, 0.5955625772476196, 0.35020139813423157, 0.586426854133606, 0.42365536093711853, 0.556134045124054, 0.47735461592674255]"
None,"[0.40108203887939453, 0.700911283493042, 0.30405622720718384, 0.6101745367050171, 0.23566682636737823, 0.5115185976028442, 0.1871529519557953, 0.4123012125492096, 0.12870460748672485, 0.3523882329463959, 0.3114664554595947, 0.30115875601768494, 0.3986612558364868, 0.29060667753219604, 0.40896883606910706, 0.3643212616443634, 0.38626089692115784, 0.4257384240627289, 0.39438390731811523, 0.2905968725681305, 0.469120055437088, 0.30006638169288635, 0.46888110041618347, 0.37557023763656616, 0.44370707869529724, 0.4368715286254883, 0.4772837460041046, 0.3146490752696991, 0.5398654341697693, 0.3177836537361145, 0.5346507430076599, 0.39163026213645935, 0.5068795084953308, 0.4496377110481262, 0.5555175542831421, 0.3628702163696289, 0.6096525192260742, 0.3624505400657654, 0.5986742973327637, 0.43043437600135803, 0.568779468536377, 0.48062506318092346]"
None,"[0.40125560760498047, 0.7037004232406616, 0.2981063425540924, 0.610874354839325, 0.2297203540802002, 0.5092292428016663, 0.1829138845205307, 0.4105738401412964, 0.12718191742897034, 0.3532255291938782, 0.31365758180618286, 0.3073827624320984, 0.3893847167491913, 0.28780555725097656, 0.4014880061149597, 0.35825419425964355, 0.3799796998500824, 0.4200347661972046, 0.39588767290115356, 0.2946675419807434, 0.4648878574371338, 0.2942626476287842, 0.4656611680984497, 0.366673082113266, 0.44126659631729126, 0.4266742169857025, 0.4777947962284088, 0.315328449010849, 0.5373042821884155, 0.31209778785705566, 0.5331025123596191, 0.3845055401325226, 0.5053980350494385, 0.4417998194694519, 0.5557571649551392, 0.3629271388053894, 0.6079977750778198, 0.35944753885269165, 0.5975801944732666, 0.4269345700740814, 0.5677716135978699, 0.4780302047729492]"
None,"[0.42339348793029785, 0.7130717635154724, 0.32064712047576904, 0.6274459362030029, 0.24788923561573029, 0.5214896202087402, 0.1978341042995453, 0.4216141104698181, 0.13849210739135742, 0.36946171522140503, 0.33530059456825256, 0.32379013299942017, 0.39787623286247253, 0.2989784777164459, 0.41062673926353455, 0.36700332164764404, 0.3929796516895294, 0.42603835463523865, 0.4183388352394104, 0.3135945200920105, 0.47613075375556946, 0.30287325382232666, 0.4779582619667053, 0.3694497346878052, 0.45681849122047424, 0.42659130692481995, 0.4992659389972687, 0.33649930357933044, 0.5510659217834473, 0.3210819661617279, 0.5480492115020752, 0.3863358497619629, 0.523912787437439, 0.44307613372802734, 0.5748242139816284, 0.38500505685806274, 0.6244215965270996, 0.36659926176071167, 0.6136837601661682, 0.4294910132884979, 0.5856750011444092, 0.4820040762424469]"
None,"[0.42600104212760925, 0.7190292477607727, 0.3176186978816986, 0.6284675002098083, 0.24644166231155396, 0.5213857889175415, 0.19653257727622986, 0.4240887761116028, 0.14009279012680054, 0.375311017036438, 0.338872492313385, 0.3272658586502075, 0.3963223695755005, 0.28848713636398315, 0.41194358468055725, 0.3476446568965912, 0.39852774143218994, 0.40427279472351074, 0.4190171957015991, 0.31777769327163696, 0.4731729328632355, 0.2929380536079407, 0.478225976228714, 0.3559858798980713, 0.46093499660491943, 0.41531631350517273, 0.49793100357055664, 0.3394530415534973, 0.5475471615791321, 0.30982816219329834, 0.5480701327323914, 0.3731233477592468, 0.5265262722969055, 0.4320255219936371, 0.5731759071350098, 0.38814878463745117, 0.6226122379302979, 0.3560599088668823, 0.6148567199707031, 0.41560980677604675, 0.5893099904060364, 0.47034284472465515]"
None,"[0.4181689918041229, 0.7317526936531067, 0.3119173049926758, 0.6386106014251709, 0.24160005152225494, 0.5330376029014587, 0.1922747939825058, 0.43889445066452026, 0.13689953088760376, 0.3917761445045471, 0.3334772288799286, 0.32347214221954346, 0.40680524706840515, 0.28232884407043457, 0.4258768856525421, 0.34533584117889404, 0.40964293479919434, 0.40394172072410583, 0.41198500990867615, 0.3157052993774414, 0.4829597473144531, 0.29168596863746643, 0.4894517958164215, 0.3591706454753876, 0.4660288989543915, 0.41965046525001526, 0.48947519063949585, 0.33819442987442017, 0.5540141463279724, 0.3119778335094452, 0.5539862513542175, 0.3811277151107788, 0.5264053344726562, 0.4394315779209137, 0.5633252263069153, 0.3882896304130554, 0.6207140684127808, 0.3595421016216278, 0.6129882335662842, 0.42233526706695557, 0.5832112431526184, 0.4764366149902344]"
None,"[0.41925787925720215, 0.7313034534454346, 0.3140285611152649, 0.6390740871429443, 0.2442064881324768, 0.5345073342323303, 0.19493468105793, 0.4398895502090454, 0.13882023096084595, 0.3914729654788971, 0.33500516414642334, 0.32445651292800903, 0.4037821590900421, 0.2788558602333069, 0.42382168769836426, 0.3393067717552185, 0.40916702151298523, 0.397081196308136, 0.41351017355918884, 0.31724876165390015, 0.4806457757949829, 0.2875528335571289, 0.48774081468582153, 0.3541682958602905, 0.46527528762817383, 0.41437703371047974, 0.4906986951828003, 0.34000441431999207, 0.5519484877586365, 0.3090450167655945, 0.5528368949890137, 0.37687546014785767, 0.5266628861427307, 0.43510740995407104, 0.5644565224647522, 0.38973426818847656, 0.6210272312164307, 0.35728153586387634, 0.6141189932823181, 0.4185441732406616, 0.5854389071464539, 0.4718339145183563]"
None,"[0.41563427448272705, 0.7395548820495605, 0.3106852173805237, 0.643753170967102, 0.2387397140264511, 0.5394994020462036, 0.1865430623292923, 0.4452575147151947, 0.12835779786109924, 0.4013068974018097, 0.32005783915519714, 0.3342473804950714, 0.39953723549842834, 0.283419132232666, 0.4237101674079895, 0.3413931727409363, 0.4109213054180145, 0.40121617913246155, 0.3975900411605835, 0.3218367099761963, 0.47583484649658203, 0.2896730899810791, 0.48804253339767456, 0.354387104511261, 0.4670575261116028, 0.41623127460479736, 0.4769114553928375, 0.3413180708885193, 0.5482395887374878, 0.3065361976623535, 0.5527172088623047, 0.3752118647098541, 0.5266485810279846, 0.43559393286705017, 0.5535603165626526, 0.38928890228271484, 0.6159942150115967, 0.35115209221839905, 0.6108083724975586, 0.415127694606781, 0.5818206071853638, 0.4722902178764343]"
None,"[0.40947651863098145, 0.7564655542373657, 0.30667629837989807, 0.6573808193206787, 0.23652292788028717, 0.5501590967178345, 0.18394407629966736, 0.4576263725757599, 0.1247941255569458, 0.41481685638427734, 0.30824506282806396, 0.33638232946395874, 0.38922756910324097, 0.28420013189315796, 0.4156337380409241, 0.3367139995098114, 0.40414607524871826, 0.39289408922195435, 0.38744765520095825, 0.32418644428253174, 0.4627825915813446, 0.27918896079063416, 0.4776933193206787, 0.33989906311035156, 0.4586840569972992, 0.40218451619148254, 0.4686220586299896, 0.3437090218067169, 0.5364812612533569, 0.29332950711250305, 0.5452867746353149, 0.35864850878715515, 0.5217570662498474, 0.42103615403175354, 0.5478228330612183, 0.3925788998603821, 0.6053034067153931, 0.3418593406677246, 0.6034978628158569, 0.40235719084739685, 0.5773081183433533, 0.46091505885124207]"
None,"[0.4129790961742401, 0.7521002292633057, 0.31093069911003113, 0.6539527773857117, 0.2396727353334427, 0.5462973117828369, 0.18588972091674805, 0.45592382550239563, 0.12629422545433044, 0.4139503538608551, 0.307418555021286, 0.3307168483734131, 0.3968053460121155, 0.28416866064071655, 0.4200561046600342, 0.34510308504104614, 0.40308648347854614, 0.4037811756134033, 0.38298535346984863, 0.31925731897354126, 0.46745118498802185, 0.28062278032302856, 0.4795382022857666, 0.35211241245269775, 0.4544758200645447, 0.41581833362579346, 0.46253183484077454, 0.3384241461753845, 0.5382333993911743, 0.29674896597862244, 0.5449889302253723, 0.37095314264297485, 0.5174307823181152, 0.43197378516197205, 0.540902316570282, 0.3861718773841858, 0.6047657132148743, 0.3417244553565979, 0.6022184491157532, 0.40789520740509033, 0.5730262994766235, 0.46439579129219055]"
None,"[0.41266146302223206, 0.7518218159675598, 0.3107210397720337, 0.654390275478363, 0.23926344513893127, 0.5498537421226501, 0.1841248869895935, 0.4614590108394623, 0.12336486577987671, 0.4203849136829376, 0.303597629070282, 0.331512987613678, 0.39482253789901733, 0.2839900851249695, 0.4184209108352661, 0.34934571385383606, 0.4014141261577606, 0.4117427468299866, 0.3783400058746338, 0.3180401921272278, 0.4680076539516449, 0.28270775079727173, 0.48015350103378296, 0.3561968207359314, 0.4548167288303375, 0.4189930558204651, 0.4576345980167389, 0.33479043841362, 0.5401769876480103, 0.296502947807312, 0.5454506278038025, 0.3724932074546814, 0.5161053538322449, 0.4330318570137024, 0.535932183265686, 0.3793213367462158, 0.604495644569397, 0.33954036235809326, 0.6011754870414734, 0.4080910384654999, 0.5704543590545654, 0.4642074406147003]"
None,"[0.4108353853225708, 0.7626964449882507, 0.30846071243286133, 0.6610103845596313, 0.23705212771892548, 0.5518268942832947, 0.18186695873737335, 0.4634648859500885, 0.12172186374664307, 0.4197573661804199, 0.3015495836734772, 0.33219873905181885, 0.3910081386566162, 0.2835589051246643, 0.4145916700363159, 0.3485076427459717, 0.39862674474716187, 0.412558376789093, 0.3772604763507843, 0.31768858432769775, 0.46334561705589294, 0.28147628903388977, 0.4763106107711792, 0.35388797521591187, 0.453656405210495, 0.4179588854312897, 0.457825243473053, 0.3342483639717102, 0.5362445116043091, 0.29451677203178406, 0.5422933101654053, 0.37015587091445923, 0.5149919986724854, 0.43207406997680664, 0.5376088619232178, 0.37982797622680664, 0.6014193892478943, 0.33998173475265503, 0.5981677770614624, 0.40888503193855286, 0.569218099117279, 0.4659472405910492]"
